"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1894012628433063944","Mon Feb 24 20:34:19 +0000 2025","0","@parkgunwuuk Yuk bergabung dalam revolusi ekonomi dimulai dari Danantara #DanantaraBangunNegeri Danantara Terpercaya","1894123715530477634","","parkgunwuuk","in","","0","0","0","https://x.com/undefined/status/1894123715530477634","1701513848585633792",
"1894123703023407528","Mon Feb 24 20:34:16 +0000 2025","0","Investasi digital jadi pijakan baru bagi ekonomi Indonesia ke depan #DanantaraBangunNegeri Danantara Terpercaya","1894123703023407528","","","in","","0","0","0","https://x.com/undefined/status/1894123703023407528","1694963627634434048",
"1894013943414145046","Mon Feb 24 20:33:44 +0000 2025","0","@annwrr_kasiiff Dengan layanan Danantara ekonomi nasional bisa bangkit lebih cepat dan lebih tangguh #DanantaraBangunNegeri Danantara Terpercaya","1894123568541438249","","annwrr_kasiiff","in","","0","0","0","https://x.com/undefined/status/1894123568541438249","1701442189900095488",
"1894123524547383714","Mon Feb 24 20:33:34 +0000 2025","0","#IndonesiaGelap #Danantara #AdiliJokowi #SukataniBand #korupsiberjamaah #Bayarbayar","1894123524547383714","","","qht","","0","0","0","https://x.com/undefined/status/1894123524547383714","1605589337617223681",
"1894123498395889694","Mon Feb 24 20:33:27 +0000 2025","0","Pengusaha kini bisa lebih tenang dengan kehadiran Danantara dalam pengawalan investasi #DanantaraBangunNegeri Danantara Terpercaya","1894123498395889694","","","in","","0","0","0","https://x.com/undefined/status/1894123498395889694","1681862807963463680",
"1894123496101613594","Mon Feb 24 20:33:27 +0000 2025","0","Pemanfaatan sumber daya alam secara inovatif adalah modal utama ekonomi Indonesia #DanantaraBangunNegeri Danantara Terpercaya","1894123496101613594","","","in","","0","0","0","https://x.com/undefined/status/1894123496101613594","1702552888382472192",
"1894123457446908404","Mon Feb 24 20:33:18 +0000 2025","0","Potensi ekonomi digital Indonesia makin bersinar dengan dukungan danantara #DanantaraBangunNegeri Danantara Terpercaya","1894123457446908404","","","in","","0","0","0","https://x.com/undefined/status/1894123457446908404","1702204534154731520",
"1894015496724595152","Mon Feb 24 20:33:09 +0000 2025","0","@prromild Inovasi Danantara bikin ekonomi nasional makin kuat dan berkembang #DanantaraBangunNegeri Danantara Terpercaya","1894123422134755741","","prromild","in","","0","0","0","https://x.com/undefined/status/1894123422134755741","1685893406495825920",
"1893871989221118137","Mon Feb 24 20:33:04 +0000 2025","2","@ndorokakung kalau danantara semua masuk itu. saham reksadana deposito emas obligasi pokoknya serba ada serba bisa pasti untung.","1894123400005562682","","ndorokakung","in","","0","0","0","https://x.com/undefined/status/1894123400005562682","1728985417238855680",
"1894123347602244040","Mon Feb 24 20:32:51 +0000 2025","0","Peresmian Danantara jadi penanda semangat baru bagi pengelolaan investasi bangsa #DanantaraBangunNegeri Danantara Terpercaya","1894123347602244040","","","in","","0","0","0","https://x.com/undefined/status/1894123347602244040","1682321410004484096",
"1894123320565796881","Mon Feb 24 20:32:45 +0000 2025","0","Danantara lebih dari sekedar investasi ini adalah alat pembangunan nasional dengan peran produktif dalam perekonomian kita #DanantaraBangunNegeri Danantara Terpercaya","1894123320565796881","","","in","","0","0","0","https://x.com/undefined/status/1894123320565796881","1700055100444819456",
"1894123268338323629","Mon Feb 24 20:32:32 +0000 2025","0","Danantara bantu atasi kesenjangan ekonomi dengan pendekatan investasi inklusif #DanantaraBangunNegeri Danantara Terpercaya","1894123268338323629","","","in","","0","0","0","https://x.com/undefined/status/1894123268338323629","1699373395102867456",
"1894123201111982435","Mon Feb 24 20:32:16 +0000 2025","0","Investasi di teknologi digital bisa angkat UKM dan serap tenaga kerja di Indonesia #DanantaraBangunNegeri Danantara Terpercaya","1894123201111982435","","","in","","0","0","0","https://x.com/undefined/status/1894123201111982435","1701437460415418368",
